rule_idx	rule	rule_regex	rule_len
101	kː -> k / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -low, -front, +back, +tense] X	kː -> k / (o|e|õ|ẽ) __ (o|u)	441
102	kː -> k / [+begin/end] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] [-begin/end]	kː -> k / (⋊) (w) (e) __ (ɨ) (⋉)	746
103	kː -> k / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, +tense] [-begin/end]	kː -> k / (o|e) __ (o) (⋉)	467
104	kː -> k / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -low, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] [-begin/end]	kː -> k / (o|e|u|ɨ|i|õ|ĩ|ũ|ɨ̃|ẽ) __ (ɨ) (⋉)	452
105	kː -> k / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -low, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -low, -front, +tense] X	kː -> k / (o|e|u|ɨ|i) __ (o|u|ɨ)	418
106	u -> ɨ / [+begin/end] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, +tense] [+C/V, -syllabic, -stress, +long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [-begin/end]	u -> ɨ / (⋊) (j) (ẽ) (kː) __ (⋉)	740
107	e -> i / [+begin/end] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] __ [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, +constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [-begin/end]	e -> i / (⋊) (j) __ (pˀ|ˀp) (a) (⋉)	719
108	ɨ -> ∅ / [+begin/end] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] __ [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, +constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] [-begin/end]	ɨ -> ∅ / (⋊) (j) __ (ʔ) (ɨ) (⋉)	727
109	ɨ -> ∅ / [+begin/end] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] __ [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, +constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -low, -front, +tense] X	ɨ -> ∅ / (⋊) (j) __ (ʔ) (o|u|ɨ)	685
110	ɨ -> ∅ / [+begin/end] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] __ [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, +constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, +tense] [-begin/end]	ɨ -> ∅ / (⋊) (j) __ (ʔ) (o) (⋉)	727
111	ʔ -> ∅ / X [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +tense] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -low, +tense] X	ʔ -> ∅ / (w|j) (ɨ) __ (o|e|u|ɨ|i)	652
112	ʔ -> ∅ / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -low, +tense] X	ʔ -> ∅ / (a|ɨ) __ (o|e|u|ɨ|i)	427
113	ʔ -> ∅ / [+begin/end] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] [-begin/end]	ʔ -> ∅ / (⋊) (j) (ɨ) __ (ɨ) (⋉)	745
114	ʔ -> ∅ / [+begin/end] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, +tense] [-begin/end]	ʔ -> ∅ / (⋊) (w) (ɨ) __ (e) (⋉)	745
115	ʔ -> ∅ / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -back] X	ʔ -> ∅ / (a|ɨ) __ (a|e)	444
116	ʔ -> ∅ / [+begin/end] [+C/V, -syllabic, -stress, -long, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [-begin/end]	ʔ -> ∅ / (⋊) (m) (a) __ (a) (⋉)	693
117	ʔ -> ∅ / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -back] X	ʔ -> ∅ / (a|ɨ) __ (a|e|ɨ|i)	437
118	ʔ -> ∅ / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front] X	ʔ -> ∅ / (a|ɨ) __ (a|o)	428
119	ʔ -> ∅ / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] X	ʔ -> ∅ / (a|ɨ) __ (a|ɨ)	445
120	ʔ -> ∅ / [+begin/end] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -low, -front, +tense] X	ʔ -> ∅ / (⋊) (j) (ɨ) __ (o|u|ɨ)	703
121	ʔ -> ∅ / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -back, +tense] X	ʔ -> ∅ / (a|ɨ) __ (ɨ|i)	458
122	ʔ -> ∅ / X [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +tense] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +tense] X	ʔ -> ∅ / (w|j) (ɨ) __ (o|e)	659
123	ʔ -> ∅ / X [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +tense] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -low, -back, +tense] X	ʔ -> ∅ / (w|j) (ɨ) __ (e|ɨ|i)	676
124	ʔ -> ∅ / [+begin/end] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [-begin/end]	ʔ -> ∅ / (⋊) (w) (a) __ (i) (⋉)	737
125	ʔ -> ∅ / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL] X	ʔ -> ∅ / (a|ɨ) __ (a|o|e|u|ɨ|i)	413
126	ʔ -> ∅ / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -low, -back, +tense] X	ʔ -> ∅ / (a|ɨ) __ (e|ɨ|i)	451
127	ʔ -> ∅ / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high] X	ʔ -> ∅ / (a|ɨ) __ (a|o|e)	420
128	ʔ -> ∅ / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -front] X	ʔ -> ∅ / (a|ɨ) __ (a|o|u|ɨ)	421
129	ʔ -> ∅ / [+begin/end] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, +tense] [-begin/end]	ʔ -> ∅ / (⋊) (j) (ɨ) __ (o) (⋉)	745
130	ʔ -> ∅ / X [+C/V, -syllabic, -stress, -long, +sonorant, -tap, -trill, +voice, -spread.gl, -constr.gl, +LABIAL, -labiodental, -CORONAL, -lateral] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -back] X	ʔ -> ∅ / (m|w|w̃) (a) __ (a|e|ɨ|i)	584
131	ʔ -> ∅ / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -low, +front, -back, +tense] X	ʔ -> ∅ / (a|ɨ) __ (e|i)	459
132	ɨ -> i / X [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral] __ X	ɨ -> i / (ʔ|k|t|t͡ʃ|t͡s|kʲ|kˀ|tʲ|tˀ|ˀk|ˀt) __ 	184
133	ɨ -> i / X [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, +constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral] __ [-begin/end]	ɨ -> i / (ʔ|kˀ|ˀk) __ (⋉)	235
134	ɨ -> i / [+begin/end] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, +delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, +strident, -lateral, -DORSAL] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [-begin/end]	ɨ -> i / (⋊) (t͡ʃ) __ (a) (⋉)	519
135	ɨ -> i / [+begin/end] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, +delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, +tense] [-begin/end]	ɨ -> i / (⋊) (t͡s) __ (p) (o) (⋉)	745
136	ɨ -> i / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral] __ [-begin/end]	ɨ -> i / (ʔ|k|kː|kʲ|kˀ|ˀk) __ (⋉)	216
137	ɨ -> i / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -lateral] __ X	ɨ -> i / (k|t|t͡ʃ|t͡s|kː|tː|kʲ|tʲ) __ 	189
138	ɨ -> i / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral] __ X	ɨ -> i / (ʔ|k|t|t͡ʃ|t͡s|kː|tː|kʲ|kˀ|tʲ|tˀ|ˀk|ˀt) __ 	177
139	ɨ -> i / X [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, +delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, +CORONAL, +strident, -lateral, -DORSAL] __ [-stress, -long, -tap, -trill, -nasal, -spread.gl, -constr.gl, -round, -labiodental, -CORONAL, -lateral] X	ɨ -> i / (t͡ʃ|t͡s) __ (a|e|ɨ|i|k|ɡ|ɸ|p|b|j|kʲ)	349
140	ɨ -> i / [+begin/end] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, +delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] [+C/V, -syllabic, -stress, +long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [-begin/end]	ɨ -> i / (⋊) (t͡s) (ũ) (kː) __ (⋉)	758
141	ɨ -> i / X [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [-begin/end]	ɨ -> i / (k|kː|kʲ|kˀ|ˀk) __ (⋉)	238
142	ɨ -> i / X [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral, -DORSAL] __ X	ɨ -> i / (ʔ|t|t͡ʃ|t͡s|tʲ|tˀ|ˀt) __ 	193
143	ɨ -> i / [+begin/end] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, +constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] __ [-begin/end]	ɨ -> i / (⋊) (j) (ɨ) (ʔ) __ (⋉)	727
